title,price,link
HP EliteBook Light Gaming Laptop 1920x1080 6-Core Ryzen 32GB 512GB SSD Win 11,$379.39,https://www.ebay.com/itm/256776833046?_skw=laptop&itmmeta=01K3QN4Y6CR9QPGS8HYQGJA6QB&hash=item3bc9178816:g:bZQAAeSwkR5okZdO&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cqlbxPSH7JEKYctqH9woJdoSLTw614JjJMLDdXbmuER0MWai%2FWjB2JBolBRuK1lwrv%2FDljgX5NLUmwNL9X2Jm%2FRCv6apSOVN3Dgwx66SnK5i6MOaLYVsgbDJSxALwfkAcZ6X8ooiItDu7bSu9N286GFBl%2BxKLTstrUy%2BDkaQcmHynNz2HU7NweMHdi1hvW%2B2nC7qq79HmLdPivPjj7u0Z3iOtmJoTFcTYt%2FLmF7Le4xHAtqC45ikdvEISwv8JYthJv1m7WHWfYVxmB1KvAKKX9%7Ctkp%3ABFBM1OOT9Z1m&pfm=1
"Lenovo Chromebook N23 Laptop 11.6"" Intel Celeron 2GB RAM 16GB SSD Chrome OS",$44.52,https://www.ebay.com/itm/265785519516?_skw=laptop&epid=2255169750&itmmeta=01K3QN4Y6C6Y5YAV1Q1418J0R9&hash=item3de20d2d9c:g:r0MAAOSwgFdoR2Da&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eNO22e0K1ZtAoE30GzVDIzetpYcgda4cBwdx6KwpLg4oHxnLivek%2FdgxQDxsVCBy68XY8Sq2FQulavRuKMX4tsfYZjrgx2io0wBs1TnTGE9lPQ0v6yA5ZVcvcef6sMp5hbamHDqdmIwNkV0%2Fo8BUquqqQxkjuDgj76qBABnoCOvN%2FSX89oMNhrVn4XwvtZslmfL9u1lhEd6ZCRApi77nZ8W8jBUJGcKhmF%2FmPgaYDpoP4EdAzNrEzgQ6nfvbh7vQZ9WERVqb45rJA9yZne43nI%7Ctkp%3ABFBM1OOT9Z1m&pfm=1
"*LIMITED-TIME DISCOUNT* Dell Latitude Laptop: 8GB Ram, 256SSD, Backlit Keyboard!",$130.00,https://www.ebay.com/itm/116237471775?_skw=laptop&itmmeta=01K3QN4Y6CSB2PMP6M2JR4SBG3&hash=item1b104b101f:g:neIAAOSwzCdn5VjL&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fIFEnZw3t7kAITgKbO%2BMPI5BeYsPHRL9%2Bt2Diz9tbcOH3bHB8AFn%2FuZpWmKgr8gbNjajOsc8viTmXW5Kk5NWEk9s5%2FeIiljwpGxhv0nJfwbSMXNq%2B8L3TUZeDuacgYB9bC8hH5Lc97pdwRVmpE%2BmSrUjHJYk3CuCaigRCYcSTRpNGnxIpQN%2FQ9i9F8RpIcGJKoW8VV08xaRDG%2BNlFDiLdYq33QOltdtNs1XP2sMfOtsxKW4o7MAYGVkng8WLhtXdYF65h55l9WrRfsjYhf0B3N%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
"OVERSTOCK EVENT!!! DELL Latitude Laptop PC: Intel i3-6006U! 8GB RAM, 128GB SSD!",$124.99,https://www.ebay.com/itm/116069681587?_skw=laptop&itmmeta=01K3QN4Y6CEGQHFTWR3SM29SY1&hash=item1b064ac9b3:g:2foAAeSwyX9oemhd&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d5sI05ttxhAV7bYDLQvYExbUPtcZRV6zGmH7f%2FXHyYfwg%2B3EgLMBAfB1Yp2pZeeWw4IsF0urmG8xBTIqKb8XUA%2BqZd8b%2BbG%2Fpt4U7SVmogTbmjgPsmMApJAQhFP%2BwJ8LGgeE4NV1sZSg5mU5XaG7nz%2FkR6eccePBJwpZNGkkqdGdJDxHX3GQfiwLQXxYvl2QY7GWXiE95wOtSx8yk6RSNQP7Qz0IklnybJfPfLe3%2FY3Q%3D%3D%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
"15.6"" Lenovo ThinkPad Laptop: Intel i5QC! 16GB RAM ~ 1TB SSD! Windows 11 Pro!",$278.66,https://www.ebay.com/itm/116673725282?_skw=laptop&itmmeta=01K3QN4Y6CRQKR2ZPAFJT3GKMX&hash=item1b2a4bc362:g:sHkAAeSw6GRoYrnW&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d92VnOmJBC0MlPrTB8MINWk7qL8Zi6ZiFEqsGnw7MFW%2Bn5%2Beg2%2FJGOgW7MF1t0RygHSQf2zfMPB07FnkWjH9iF69yOcv9mMsa%2FSNv3bbXOoF9YLPwa%2FgmxN9w7qg79V3zifTCPYFyqrYz8xWJSy%2B3bERUo0IHsZT9gLwYHLt96GOeFh1k44gY34Zai5f8AjmW%2FxBNPJhHOHeAEPEpF5ml0CaMhxe3JPi3iY%2Bb1fOk1VA%3D%3D%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
"14"" Dell Latitude Laptop PC: Intel i5! 16GB RAM~256GB SSD! Windows 10 Pro!",$189.99,https://www.ebay.com/itm/116124076047?_skw=laptop&itmmeta=01K3QN4Y6CNFYTWS468WERBSKR&hash=item1b0988c80f:g:tZEAAOSwxeZnROlg&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ciBqFlxrDfSTYRQE1yTblbwbhW7XqcU3UK%2BIzjdb9P38uR2H6GbF4zn4U8bh1cbbLRyzbMpXSylCopVc68cROCEWmXn0y4Bb2I7xMWW2XaObNax9lgov3qvRFEfijyJpnfAH1ryzVsELBj%2F%2BVx18iofTJGZuPuCr6e1sBGDlVwCkiSUh6XxIQNf2tqcXI%2Bftrg8H7sNc1Cbfs5pGUb%2BZsx41VmqNZB8aTlZSP6e%2FjnqhSEnYf9faQ1PTryyrTwdKy6%2BKgbx3AtaDd8xwNKGRyv%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
"ðŸ”¥ HP ProBook 640 G8 | 14"" | i5-1135G7 | 8GB | 256GB SSD | Windows 11 Pro ðŸ”¥",$190.00,https://www.ebay.com/itm/286754342866?_skw=laptop&itmmeta=01K3QN4Y6C60N11BAWVNABYMES&hash=item42c3e407d2:g:RY8AAeSwq3xolX82&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dWUOUCpvEL4qeX%2BWQ4tBEdNe%2Bz6nIAS04i4Dq9cSvqkXAMX00DzwUiB4FecNCAsSnZVyF7MZf8uZ78zUz5raNwqYdZH3TUyg7WdMogm9Mqk6ffBVDNWtVcwGc0%2FtvqOJRkzNQj8S5UbfHvIQ7NRoaZrqM4vTFcDWpW2mZbE3ymVFffC%2FSy4YPJxsPO%2FnSOPaA%2B156pP9s6R6JIkxzRW0CH582roaD8Z2Oi86AUy4CmrmgHHIsCKdcEbBQ4hRxBmOtO0FBIZJzaQ8j2k1jMdF4u%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
"Dell 15.6"" NVIDIA Gaming Laptop - Intel Quad Core i7 64GB RAM 4TB SSD Windows 11",$449.99,https://www.ebay.com/itm/335333304416?_skw=laptop&itmmeta=01K3QN4Y6C5R3WH5H0XN2RXV0V&hash=item4e136c2860:g:AGkAAOSwVsxnfCsq&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e8jE0PygydmuDn9SKeatKTwBbh%2BzWxbSgWDWuOqfxiUl0bW9iXjkRX8KVdUEkfGQH31kdo2FrgBTIVyKZh9IpiULnjCr8Cg9gA%2FZVrdSK615xgdZG6w0VQg0%2FXw%2FFFmcrCTv3jb0TmcqCwZ5rQNbyN67Vw72w9e8x8qNnntcQQG1QcsnEXgGyG71PC5l9oWqTAj8RZ9KlQbq0KK%2ByM36orc44mdgZ7jE7I1ZlJB9hNvQ%3D%3D%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
"17.3"" Dell Laptop PC: Intel i5-6200U! 16GB RAM! 512GB SSD! Backlit Keyboard!",$227.91,https://www.ebay.com/itm/116093713720?_skw=laptop&itmmeta=01K3QN4Y6C55Z2BAYZ7A8X5CDZ&hash=item1b07b97d38:g:0dIAAeSwI8Jopc~4&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dWHiqJQ4nbMZR5i65FCqG0PpBkzzbWcGavFWOhE6mBuVVjhP5dl2nYbQFIBy0avPitA%2FceyMx%2B34OExrHdNDpujlC0Z57sCw6ABczTlZk1bQYsRTs9pibWRYr3x4eoyz6StmpBefRtd5nHNBZulC9RT%2FCEUajW%2Bsdq%2B%2BVxflCNnkbqyqCxidsY%2FtfLUESmnQx5%2FIalq%2B16iKiR1hp45B0zIWQXVTbk0GymCk%2BDhBQh59zf28aghp8wsEJKQzFnb%2BIXijuZtujDgh8K%2BCTO5hHd%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
"HP 15 Laptop 15.6"" HD Pentium Quad-Core N200 4GB 128GB UFS Webcam Win 11 Silver",$196.00,https://www.ebay.com/itm/297151061895?_skw=laptop&itmmeta=01K3QN4Y6C3SVVS0YCWER611YY&hash=item452f955f87:g:FWEAAOSwUnln49f3&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d99o4ujw6yTSolhvgnzFEh0AKZ5ayXAE147GuxCsiVW2NbtAJ2KoIBEdfT0FKZvqWR21VhcfxdjJo%2FRXQFRul7FjBKvWnpR8SM2wAOKPL04kpqs%2F9A90NswyT8XV5S6AgMTO9g8ldFqKn9IF3teqSSyRYy4vbb2iSeioSQ2yy1qLSGgyFlcAE59YPadfn%2FrtjAU1VUOAEhQr%2FkSxPW%2BIba7SDEPOIbvV4pqV%2FFgPqWmVeCYigykC1Jywy70bfMW0sQ3QNsTPXDBAeeuSt2UdIe%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
"2025 Lenovo IdeaPad Laptop 15.6"" Touch 6-Core Intel i3 Upto 40GB RAM 2TB SSD Pro",$359.00,https://www.ebay.com/itm/146464755272?_skw=laptop&itmmeta=01K3QN4Y6DR6QS0SKZ28WVE1N2&hash=item2219face48:g:diUAAOSw8S9ny1m4&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dWdIdBGUjIMa9CVKa%2FJgNzykxPzhcNDeOjxo8Ic%2Fc1MyujzA3X4syeNo6rLZdkB14nYZZp5kSuex%2F%2BUTJXDTCM4yXnRE6p8d2GLJnadEmq50%2BocHf3x%2BSjv6gFNxznDDpw6CliBB4RTJrILHFwaeVYyx0IKbzeHng88Bx%2BBFP%2BJ15AYDJX61fA%2FMEXgApiWCY27UpXEvg3TNHDOtfjkUTDDkYprXw1sRZ5CMCHwXOjx8qu%2B39aGlfHG%2BgCVmdEDSgjgnogkSZlCeLS24z1YTRU%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
"2025 Lenovo IdeaPad Laptop Notebook 14"" Intel Processor Up to 20GB RAM & 1TB SSD",$229.00,https://www.ebay.com/itm/127031042789?_skw=laptop&itmmeta=01K3QN4Y6DH7ZDBVC4GQP0H6Y5&hash=item1d93a3e2e5:g:2-gAAOSwG~Fn7bH9&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eACSSom2MhoXuIpbLury%2B0FkckDFjzWAhiE0ED5BolsillTKswbF36Y5ATkdCOAhoTSzr2XYf3AmdDRCMNWVfy4uyik0%2BDtzbVPOztBjF8oxNItmNObd5n8OOKCs0TRZXpoWeryJzqXT3qUpr%2Bixh%2FKCeY%2BiFKjg4wxmtSpVVwp3MjWwEnQTHswZL%2BGdZaS9M4USATc3sg489qRFTCcQgdrRx4Gfs2Dkn4wbMaQBEGcg%3D%3D%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
"Latitude 5450 Dell 14"" 2024, Intel Ultra 7 165U  32GB, 512GB",$679.00,https://www.ebay.com/itm/326746578769?_skw=laptop&itmmeta=01K3QN4Y6DVPCYNJT6THBZBVN0&hash=item4c139d1f51:g:Q6QAAOSwsstnLjxt&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e9P8lESTeQz%2Fp9zjipgjZOvr3PtFe3UWENRRYWiSFsT7xlOR%2FTODPnn41BwXgqqo%2BCil6EaznRrIEClFXAcfOCm8qNj38Sdi%2B4gyF%2FB0L4GF8WS4p7K%2FFsQmK0f3r8I7nK5%2BywT8Gttivk0lq3TDGSdbtLuGQjLcjtihtDdGjWYThEYcvw3ofKV5KdmPxhesiuIAPNrqcUtK0gOMmlvgBVKkAh%2BV4a3a9R9COWBn5BjA%3D%3D%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
"HP Elitebook 830 G8 Laptop Intel i7-1185G7 32GB 512GB 13.3"" FHD Touchscreen W11P",$319.99,https://www.ebay.com/itm/387502998584?_skw=laptop&itmmeta=01K3QN4R7YS0V5C0XHMT1T6XKX&hash=item5a38fa8438:g:SBsAAOSwUXRnEVU9&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1evqC6EXXQBn%2F3hDO3sN5994da%2BLr2Z4vLChYmv3TEudSuOSkKdVPedF3LPje9iUkjvXyQZOGhzirPEKaATJcWkREMF8ItJ7Ux6F8P%2B9PYUwVPSlNqhyFrpYH0lx2yaFLXoiptblvA2DHN0nxUzssvMNHaFa2uLHVuwQsPPo5FoHFnqYHZPO%2BCfpdq5J0t5YtyU57QoebaB%2F80b2BnPjUtgAlN7vB8h6F7iYs66Fp0XSw%3D%3D%7Ctkp%3ABk9SR7KEk_WdZg&pfm=1
"HP Chromebook 11A G8 EE 11.6"" AMD A4 1.6GHz/4GB/32GB - 16W64UT w/1 Year Warranty",$56.00,https://www.ebay.com/itm/374674838869?_skw=laptop&epid=13048646189&itmmeta=01K3QN4Y6DMXS4CG6ED2E5FPBB&hash=item573c5c5555:g:JRsAAOSw7oRk1S3Y&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dhx%2Fz%2F0hD%2FogJFaKX0IcIuLroRuMHLOvsZjxkumO7oIMU0CAShw3PSTnHS4AA2C%2Bg6lUghuCbuPL2wK6KUX8rJTNkzCe88%2BpC%2FsmUpbblQi%2BviJShLhS27XojSo7ntjl3B11kdo2ZDsJNW7KoE7Nll3CxnDXFV9a1lcrRUv5TwIjRirELQWtf20h8fhCWrToB9aqXgLn4B%2BSkHrFcnsB%2FWGBS%2FrZNInIgovrfbqq1ohzrIPNOG5dQiAOnYV%2F2IQ67pyPK8MJALs9SLEnuAHh41%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
"2025 ASUS Vivobook 14"" FHD Laptop, 6-Core Intel i3 Up to 40GB RAM 2TB SSD WinPro",$299.00,https://www.ebay.com/itm/146416413593?_skw=laptop&itmmeta=01K3QN4Y6DKTGAB3351WGV7T33&hash=item2217192b99:g:5nUAAOSwwaRnmTvJ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1enZpK3vJP3QjK6i7SUQ2FoeAvuWMc4gxPbW0ysn1Sr55JgNf5CmRYibwqdCZ9wwhlbi%2BFAvjbtWXmDu2srpzxJKkmrf3yLgzVBhtKDT%2BEJef6LdrwW%2BX16RWjGJQN99spQu9iAfj5cSIXrUbKSrNGI%2BZtDHAZPTJjf15Jet2aD07YJnh%2Fl9mg25eiokepf8uIOqCS6raZ5EAPtnump%2FkStm2ruxpuEcOQFV8MTwPZNuw%3D%3D%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
"Lenovo 15.6"" FHD V15 G4 IRU 8-Core Intel i5-13420H 16GB RAM 512GB SSD Excellent",$375.00,https://www.ebay.com/itm/297550191818?_skw=laptop&itmmeta=01K3QN4Y6DND45KY3GWKVWQ1XT&hash=item45475f9cca:g:uPgAAeSw8fFoo3TB&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cw6XH2ITeFcxtXfXd2FK0soLD1fBu0TbBL757FzN952hR8Y7CMJAkceet0%2B4IhZ32ocNN5KsQroDoWkUX%2FlKMVgklhSqGwLP1%2FqdLXWG3CF5JLgCNjWsIQyN6vhsbXftnBzfXJSkrD4EaQud0cybPsKxeR%2BWbQ4vIV8GuewFdLtELj58r9D2PZLnAvzRgxB4SV3NnRwX0PGmHmFdvYtj0yr%2B5fuxO0yPY62ZsOp92VZVishMI786iPd6zoUQ7TAUZuBJoiClECiyRlpe3LUqZE%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
"New ListingMicrosoft Surface Pro 7 - 12.3"" i5-1035G4 1.5GHz 8GB RAM 128GB SSD w/ Keyboard",$180.00,https://www.ebay.com/itm/187523069052?_skw=laptop&itmmeta=01K3QN4Y6D4NPWWZDDHZYEX2KP&hash=item2ba93ef47c:g:NB8AAeSw81Bor2JL&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dOhU%2BkcJZHxqPNG6uM170evcNilDnR%2Fc%2B0t7zCAW3I2P2Lal3qyS4Zpvh7Gb76mVlHDA4T6Xtczqmkf%2B%2Fsq5xG08ei--URMXGslLExxp2Lf3L0ff5aZCLZAORARgY%2FIQSsJnKE%2BOH03u4dJbcErlF5YzRaCP7rfuVR%2FTT3pKyVtaztd9teXLY%2FwOIw4c2qSmOw3f2gdhQCS%2BqQtWoXcc%2B3p4mJMvZ1Kts5o6CBq8V8Ug%3D%3D%7Ctkp%3ABk9SR9Tjk_WdZg&pfm=1
